Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio Grande do Norte;Potiguar;7-CAM-1180D-RN;7CAM1180DRN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;2,3339;0;2,3339;0,0004;0;0,0004;0,01;101,8614;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-157-RN;7CAM 0157  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;24,3449;0;24,3449;0,0039;0;0,0039;0,114;3803,9505;Estação Coletora Canto do Amaro G;INSTALACAO EMB/DESEMB;719;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-1031-RN;7CAM1031RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;17,719;0;17,719;0,0028;0;0,0028;0,084;232,7901;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;718;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-GMR-109-RN;7GMR109RN;GUAMARÉ;Petrobras;480000038009751;2023/04;0,9774;0;0,9774;0,0002;0;0,0002;0;600,4502;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ARG-776-RN;7ARG776RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/04;7,7249;0;7,7249;0,0048;0;0,0048;0,144;560,9104;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;03/06/2023 02:39
Maranhão;Parnaíba;7-GVR-19D-MA;7GVR19DMA;GAVIÃO REAL;Eneva;48610001418200848;2023/04;0;0,1042;0,1042;0;31,3632;31,3632;940,814;0;Estação Coletora de Gavião Real;INSTALACAO EMB/DESEMB;381;2023/02;Gavião Real;49,87;< 210ºC;47%;210ºC a 500ºC;53%;> 500ºC;0%;86,2764;6,4065;1,4967;0,237;0,2944;0,0846;0,0463;0,0109;0,0037;0,0013;0,0006;0;0;0,0192;5,0729;0,0495;1,98863;526,6908;37599,116;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-SBO-23-RN;7SBO0023RN;SABIÁ BICO-DE-OSSO;Potiguar E&P S.A.;48610009128200516;2023/04;0;0;0;0;0;0;0;0;Ponto de Coleta do PA-1STAR10RN-POT-T-748;INSTALACAO EMB/DESEMB;0;2021/02;Sabiá Bico de Osso;25,43;< 290ºC;18.8%;290ºC a 380ºC;16.9%;> 380ºC;64.3%;98,005;0,06591;0,05081;0,14453;0,09071;0,08591;0,04871;0,0653;0,0439;0,0215;0,0044;0,00051;0;0,01381;1,1757;0,1833;2,32026;566,35582;37205,1663;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ARG-163-RN;7ARG 0163  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/04;2,9032;0;2,9032;0,0018;0;0,0018;0,054;201,7926;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-CAM-1189D-RN;7CAM1189DRN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;16,1118;0;16,1118;0,0026;0;0,0026;0,076;1295,4438;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;719;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-228-RN;7CAM 0228  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;14,1502;0;14,1502;0,0022;0;0,0022;0,066;528,1075;Estação Coletora Canto do Amaro H;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-1024-RN;7CAM1024RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;3,5426;0;3,5426;0,0006;0;0,0006;0,016;23,6279;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;718;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-GMR-102-RN;7GMR102RN;GUAMARÉ;Petrobras;480000038009751;2023/04;21,5416;0;21,5416;0,0041;0;0,0041;0;129,0386;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ARG-756-RN;7ARG756RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/04;3,0036;0;3,0036;0,0019;0;0,0019;0,056;65,1475;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;693;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;03/06/2023 02:39
Ceará;Potiguar;7-FZB-985-CE;7FZB985CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/04;3,9186;0;3,9186;0,005;0;0,005;0,15;16,5005;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;715;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-SBO-25-RN;7SBO0025RN;SABIÁ BICO-DE-OSSO;Potiguar E&P S.A.;48610009128200516;2023/04;39,379;0;39,379;0,391;0;0,391;11,73;0,351;Ponto de Coleta do PA-1STAR10RN-POT-T-748;INSTALACAO EMB/DESEMB;645;2021/02;Sabiá Bico de Osso;25,43;< 290ºC;18.8%;290ºC a 380ºC;16.9%;> 380ºC;64.3%;98,005;0,06591;0,05081;0,14453;0,09071;0,08591;0,04871;0,0653;0,0439;0,0215;0,0044;0,00051;0;0,01381;1,1757;0,1833;2,32026;566,35582;37205,1663;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ARG-156-RN;7ARG 0156  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/04;0,4577;0;0,4577;0,0003;0;0,0003;0,009;36,6736;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;111;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-CAM-1217-RN;7CAM1217RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;14,7012;0;14,7012;0,0023;0;0,0023;0,069;236,869;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-1001-RN;7CAM1001RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;5,9183;0;5,9183;0,0009;0;0,0009;0,027;289,0952;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-1051-RN;7CAM1051RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;0,9946;0;0,9946;0,0002;0;0,0002;0,004;34,5122;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-GMR-92-RN;7GMR92RN;GUAMARÉ;Petrobras;480000038009751;2023/04;16,3057;0;16,3057;0,0031;0;0,0031;0;866,7323;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ARG-719-RN;7ARG719RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/04;5,4702;0;5,4702;0,0034;0;0,0034;0,102;514,6543;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;03/06/2023 02:39
Ceará;Potiguar;7-FZB-991-CE;7FZB991CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/04;1,1722;0;1,1722;0,0015;0;0,0015;0,045;25,5544;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;720;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Espírito Santo;Espírito Santo;7-FSJ-40HP-ES;7FSJ40HPES;FAZENDA SÃO JORGE;Seacrest SPE Cricaré;480000037479770;2023/04;24,3017;0;24,3017;0,1298;0;0,1298;3,894;5,1939;Ponto de Coleta Área do FSJ-40 (Faz. São Jorge);INSTALACAO EMB/DESEMB;717;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;91,923;2,729;1,488;0,726;0,606;0,22;0,187;0,551;0;0;0;0;0;0,011;1,384;0,175;2,11413;541,71274;37912,7862;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ARG-152-RN;7ARG 0152  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/04;0,5371;0;0,5371;0,0003;0;0,0003;0,01;25,8237;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-CAM-1226-RN;7CAM1226RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;0,6288;0;0,6288;0,0001;0;0,0001;0,002;6,9395;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-AP-115-RN;7AP  0115  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;2,874;0;2,874;0,0005;0;0,0005;0,013;195,5758;Estação Coletora Alto da Pedra D;INSTALACAO EMB/DESEMB;718;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-1081-RN;7CAM1081RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;14,6043;0;14,6043;0,0023;0;0,0023;0,069;101,5781;Estação Coletora Cajazeiras C;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-GMR-90-RN;7GMR90RN;GUAMARÉ;Petrobras;480000038009751;2023/04;6,8303;0;6,8303;0,0013;0;0,0013;0;39,5944;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;719;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ARG-702-RN;7ARG702RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/04;0,5332;0;0,5332;0,0003;0;0,0003;0,01;5,5885;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;03/06/2023 02:39
Ceará;Potiguar;7-FZB-992-CE;7FZB992CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/04;3,8095;0;3,8095;0,0048;0;0,0048;0,145;10,4002;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;720;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Espírito Santo;Espírito Santo;7-FSJ-35H-ES;7FSJ35HES;FAZENDA SÃO JORGE;Seacrest SPE Cricaré;480000037479770;2023/04;69,7645;0;69,7645;0,1554;0;0,1554;4,661;111,1753;Ponto de Coleta Área do FSJ-35 (Faz. São Jorge);INSTALACAO EMB/DESEMB;697;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;91,923;2,729;1,488;0,726;0,606;0,22;0,187;0,551;0;0;0;0;0;0,011;1,384;0,175;2,11413;541,71274;37912,7862;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ARG-129-RN;7ARG 0129  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/04;3,0015;0;3,0015;0,0019;0;0,0019;0,056;10,8621;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-CAM-1159-RN;7CAM1159RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;4,1362;0;4,1362;0,0007;0;0,0007;0,019;49,0458;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-AP-142D-RN;7AP  0142D RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;3,5267;0;3,5267;0,0006;0;0,0006;0,016;90,1221;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;150;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-944-RN;7CAM944RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;20,7962;0;20,7962;0,0033;0;0,0033;0,097;1047,6071;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-GMR-53-RN;7GMR 0053  RN;GUAMARÉ;Petrobras;480000038009751;2023/04;13,911;0;13,911;0,0164;0;0,0164;0;786,8399;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ARG-699-RN;7ARG699RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/04;3,0302;0;3,0302;0,0019;0;0,0019;0,056;588,4256;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;03/06/2023 02:39
Ceará;Potiguar;7-FZB-993-CE;7FZB993CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/04;3,7919;0;3,7919;0,0048;0;0,0048;0,145;15,6413;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;720;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Espírito Santo;Espírito Santo;7-FSJ-32H-ES;7FSJ32HES;FAZENDA SÃO JORGE;Seacrest SPE Cricaré;480000037479770;2023/04;32,8592;0;32,8592;0,1672;0;0,1672;5,015;5,3208;Ponto de Coleta FSJ-32 (Faz. São Jorge);INSTALACAO EMB/DESEMB;712;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;91,923;2,729;1,488;0,726;0,606;0,22;0,187;0,551;0;0;0;0;0;0,011;1,384;0,175;2,11413;541,71274;37912,7862;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ARG-108-RN;7ARG 0108  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/04;6,5167;0;6,5167;0,004;0;0,004;0,121;876,5928;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-CAM-1162-RN;7CAM1162RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;6,0929;0;6,0929;0,001;0;0,001;0,028;439,4835;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-AP-165-RN;7AP  0165  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;3,7693;0;3,7693;0,0006;0;0,0006;0,017;12,3943;Estação Coletora Alto da Pedra D;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-615-RN;7CAM 0615  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;0,6133;0;0,6133;0,0001;0;0,0001;0,002;102,2058;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-GMR-114-RN;7GMR114RN;GUAMARÉ;Petrobras;480000038009751;2023/04;5,7384;0;5,7384;0,0041;0;0,0041;0;29,4468;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;719;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ARG-692-RN;7ARG692RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/04;1,2533;0;1,2533;0,0008;0;0,0008;0,023;436,5636;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;03/06/2023 02:39
Ceará;Potiguar;7-FZB-994-CE;7FZB994CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/04;0,3273;0;0,3273;0,0004;0;0,0004;0,012;12,04;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;715;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Espírito Santo;Espírito Santo;7-FSJ-31HA-ES;7FSJ31HAES;FAZENDA SÃO JORGE;Seacrest SPE Cricaré;480000037479770;2023/04;20,6759;0;20,6759;0,0164;0;0,0164;0,492;33,1016;Ponto de Coleta FSJ-31 (Faz. São Jorge);INSTALACAO EMB/DESEMB;717;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;91,923;2,729;1,488;0,726;0,606;0,22;0,187;0,551;0;0;0;0;0;0,011;1,384;0,175;2,11413;541,71274;37912,7862;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ARG-79-RN;7ARG 0079  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/04;1,6437;0;1,6437;0,001;0;0,001;0,031;138,6658;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;461;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-CAM-1114-RN;7CAM1114RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;2,9684;0;2,9684;0,0005;0;0,0005;0,013;0,0375;Estação Coletora Cajazeiras C;INSTALACAO EMB/DESEMB;469;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
