Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Espírito Santo;Espírito Santo;7-FSR-56-ES;7FSR56ES;FAZENDA SÃO RAFAEL;Seacrest;480000037509784;2023/06;49,5603;0;49,5603;0,2611;0;0,2611;7,743;367,1146;Estação Coleta Tratamento Fazenda São Rafael;INSTALACAO EMB/DESEMB;690;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;82,93;8,1;4,68;0,78;1,58;0,39;0,48;0,3;0,18;0,03;0;0;0;0;0,4;0,15;2,03281;531,97287;40043,4357;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-458-RN;7FP458RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0,6975;0;0,6975;0,0129;0;0,0129;0,357;234,0271;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;712;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Espírito Santo;Espírito Santo;7-FSR-49-ES;7FSR49ES;FAZENDA SÃO RAFAEL;Seacrest;480000037509784;2023/06;0;0;0;0,0122;0;0,0122;0,362;160,96;Estação Coleta Tratamento Fazenda São Rafael;INSTALACAO EMB/DESEMB;324;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;82,93;8,1;4,68;0,78;1,58;0,39;0,48;0,3;0,18;0,03;0;0;0;0;0,4;0,15;2,03281;531,97287;40043,4357;07/08/2023 02:49
Bahia;Recôncavo;3-AR-16-BA;3AR  0016  BA;ARAÇÁS;Petrobras;480000036319795;2023/06;24,207;0;24,207;1,2135;0;1,2135;36,38;509,3532;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;684;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Espírito Santo;Espírito Santo;7-FSR-47-ES;7FSR47ES;FAZENDA SÃO RAFAEL;Seacrest;480000037509784;2023/06;37,2212;0;37,2212;0,1107;0;0,1107;3,283;66,1705;Estação Coleta Tratamento Fazenda São Rafael;INSTALACAO EMB/DESEMB;634;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;82,93;8,1;4,68;0,78;1,58;0,39;0,48;0,3;0,18;0,03;0;0;0;0;0,4;0,15;2,03281;531,97287;40043,4357;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-457-RN;7FP457RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;1,6112;0;1,6112;0,0416;0;0,0416;1,155;569,5243;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-AP-114-RN;7AP  0114  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;0;0;0;0;0;0;0;0,0195;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;552;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Bahia;Recôncavo;7-AR-300-BA;7AR300BA;ARAÇÁS;Petrobras;480000036319795;2023/06;1,7989;0;1,7989;0,1828;0;0,1828;5,479;31,9424;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;41;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-AP-115-RN;7AP  0115  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;3,8854;0;3,8854;0,0006;0;0,0006;0,017;156,4565;Estação Coletora Alto da Pedra D;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-456D-RN;7FP456DRN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0;0;0;0;0;0;0;0,0017;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;168;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-211-RN;7FP  0211  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0,6766;0;0,6766;0,0171;0;0,0171;0,475;26,0681;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Bahia;Recôncavo;7-AR-296D-BA;7AR296DBA;ARAÇÁS;Petrobras;480000036319795;2023/06;3,6741;0;3,6741;0,3171;0;0,3171;9,506;579,5511;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;673;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-21-RN;7FP  0021  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;6,7234;0;6,7234;0,1421;0;0,1421;3,95;110,6822;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;716;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-443D-RN;7FP443DRN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;11,217;0;11,217;0,2894;0;0,2894;8,046;174,1799;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-207-RN;7FP  0207  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;7,3624;0;7,3624;0,1808;0;0,1808;5,026;131,4667;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Bahia;Recôncavo;7-AR-324DP-BA;7AR324DPBA;ARAÇÁS;Petrobras;480000036319795;2023/06;57,8386;0;57,8386;4,6742;0;4,6742;140,135;26,1459;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;620;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-206-RN;7FP  0206  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0;0;0;0;0;0;0;0;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-455-RN;7FP455RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;2,0771;0;2,0771;0,0537;0;0,0537;1,493;34,7703;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;552;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-204-RN;7FP  0204  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0;0;0;0;0;0;0;0,0069;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;168;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Bahia;Recôncavo;7-AR-203-BA;7AR  0203  BA;ARAÇÁS;Petrobras;480000036319795;2023/06;69,2072;0;69,2072;5,8486;0;5,8486;175,344;661,8654;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;720;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-203-RN;7FP  0203  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0;0;0;0;0;0;0;0;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-423-RN;7FP423RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;2,2314;0;2,2314;0,0465;0;0,0465;1,293;307,8059;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;710;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-201-RN;7FP  0201  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0,5348;0;0,5348;0,0138;0;0,0138;0,383;289,507;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;552;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Bahia;Recôncavo;7-AR-207-BA;7AR  0207  BA;ARAÇÁS;Petrobras;480000036319795;2023/06;20,5629;0;20,5629;1,3369;0;1,3369;40,08;903,9;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;680;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-212-RN;7FP  0212  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;1,215;0;1,215;0,0309;0;0,0309;0,858;414,206;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-452D-RN;7FP452DRN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;2,6329;0;2,6329;0,0658;0;0,0658;1,829;244,7378;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-156-RN;7FP  0156  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;2,2419;0;2,2419;0,0513;0;0,0513;1,427;80,1131;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Bahia;Recôncavo;7-AR-363D-BA;7AR363DBA;ARAÇÁS;Petrobras;480000036319795;2023/06;81,9296;0;81,9296;7,5535;0;7,5535;226,46;5,2161;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;656;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-155-RN;7FP  0155  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0;0;0;0;0;0;0;0,0015;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;168;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-449D-RN;7FP449DRN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;1,672;0;1,672;0,0429;0;0,0429;1,192;176,7701;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-153-RN;7FP  0153  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0,6835;0;0,6835;0,0154;0;0,0154;0,429;78,1454;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;298;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Bahia;Recôncavo;7-AR-27-BA;7AR  0027  BA;ARAÇÁS;Petrobras;480000036319795;2023/06;25,8939;0;25,8939;2,2958;0;2,2958;68,829;659,2274;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;684;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-119-RN;7FP  0119  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;1,0097;0;1,0097;0,0246;0;0,0246;0,683;83,1867;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;711;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-448D-RN;7FP448DRN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;1,6177;0;1,6177;0,0403;0;0,0403;1,12;140,4819;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-115-RN;7FP  0115  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;1,1263;0;1,1263;0,032;0;0,032;0,888;3,8875;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;584;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Bahia;Recôncavo;7-AR-314D-BA;7AR314DBA;ARAÇÁS;Petrobras;480000036319795;2023/06;24,8039;0;24,8039;2,0203;0;2,0203;60,569;161,5871;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;631;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-114-RN;7FP  0114  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;2,1907;0;2,1907;0,0522;0;0,0522;1,45;161,5678;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-447D-RN;7FP447DRN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;1,0808;0;1,0808;0,0269;0;0,0269;0,748;307,0176;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-113-RN;7FP  0113  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0,5722;0;0,5722;0,0147;0;0,0147;0,407;165,0966;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Bahia;Recôncavo;7-AR-303D-BA;7AR303DBA;ARAÇÁS;Petrobras;480000036319795;2023/06;12,4807;0;12,4807;1,127;0;1,127;33,787;298,3295;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;675;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-109-RN;7FP  0109  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0,626;0;0,626;0,0145;0;0,0145;0,402;1,1378;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;168;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-446D-RN;7FP446DRN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;3,2686;0;3,2686;0,0813;0;0,0813;2,26;242,8349;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-LOR-88-RN;7LOR88RN;LORENA;Potiguar E&P S.A.;480000038079708;2023/06;9,4796;0;9,4796;0,6079;0;0,6079;18,215;0,3701;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;490;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;0,46;0,49;0,33;0,15;0,05;0,01;0,002;0;0,006;0,6;0,136;2,04522;533,46421;40238,9734;07/08/2023 02:49
Bahia;Recôncavo;7-AR-39-BA;7AR  0039  BA;ARAÇÁS;Petrobras;480000036319795;2023/06;8,8879;0;8,8879;0,5069;0;0,5069;15,198;80,9677;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;372;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-LOR-89-RN;7LOR89RN;LORENA;Potiguar E&P S.A.;480000038079708;2023/06;34,347;0;34,347;25,9779;0;25,9779;778,42;3,5823;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;718;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;0,46;0,49;0,33;0,15;0,05;0,01;0,002;0;0,006;0,6;0,136;2,04522;533,46421;40238,9734;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-445-RN;7FP445RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0,4824;0;0,4824;0,0113;0;0,0113;0,315;41,5828;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-BE-32-RN;7BE32RN;BOA ESPERANÇA;Potiguar E&P S.A.;480000037879794;2023/06;1,388;0;1,388;0,6018;0;0,6018;18,054;2,7755;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;81,34797;7,50709;5,98343;1,16204;1,78897;0,46928;0,48441;0,27841;0,1208;0,0387;0,0017;0;0;0,0057;0,7863;0,0252;2,02953;531,587;39809,2566;07/08/2023 02:49
Bahia;Recôncavo;3-AR-20-BA;3AR  0020  BA;ARAÇÁS;Petrobras;480000036319795;2023/06;5,0899;0;5,0899;0,486;0;0,486;14,57;89,9625;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;109;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-BE-33-RN;7BE33RN;BOA ESPERANÇA;Potiguar E&P S.A.;480000037879794;2023/06;23,614;0;23,614;1,6025;0;1,6025;48,076;83,918;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;633;;;;< ºC;%;;%;> ºC;%;81,34797;7,50709;5,98343;1,16204;1,78897;0,46928;0,48441;0,27841;0,1208;0,0387;0,0017;0;0;0,0057;0,7863;0,0252;2,02953;531,587;39809,2566;07/08/2023 02:49
