Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio Grande do Norte;Potiguar;7-ET-1016-RN;7ET1016RN;ESTREITO;3R Potiguar;480000037939797;2023/05;16,3505;0;16,3505;0,0068;0;0,0068;0,21;52,3677;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;735;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-CAM-1130-RN;7CAM1130RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/05;2,0661;0;2,0661;0,0003;0;0,0003;0,009;53,2167;Estação Coletora Alto da Pedra A;INSTALACAO EMB/DESEMB;743;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-AP-281-RN;7AP  0281  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/05;3,4484;0;3,4484;0,0005;0;0,0005;0,016;108,3176;Estação Coletora Alto da Pedra A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Sergipe;Sergipe;7-CP-387-SE;7CP  0387  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;3,7469;0;3,7469;0,0373;0;0,0373;1,157;44,3975;Estação Coletora de Oiteirinhos II;INSTALACAO EMB/DESEMB;398;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Sergipe;Sergipe;7-CP-1951D-SE;7CP1951DSE;CARMÓPOLIS;Carmo;480000038479714;2023/05;4,4686;0;4,4686;0,0003;0;0,0003;0,008;10,7359;Ponto de Coleta área do CP-0611;INSTALACAO EMB/DESEMB;735;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1073-RN;7CAM1073RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/05;11,7565;0;11,7565;0,0935;0;0,0935;2,861;297,3528;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-AP-236-RN;7AP  0236  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/05;4,7831;0;4,7831;0,0008;0;0,0008;0,023;405,1679;Estação Coletora Alto da Pedra D;INSTALACAO EMB/DESEMB;742;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-836-RN;7CAM836RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/05;16,4842;0;16,4842;0,0026;0;0,0026;0,08;1887,4111;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1558-RN;7ET1558RN;ESTREITO;3R Potiguar;480000037939797;2023/05;0,5389;0;0,5389;0,0002;0;0,0002;0,007;188,772;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;737;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-CAM-1194-RN;7CAM1194RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/05;5,6921;0;5,6921;0,0009;0;0,0009;0,027;162,4508;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-AP-238-RN;7AP  0238  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/05;22,6598;0;22,6598;0,0036;0;0,0036;0,11;2164,9469;Estação Coletora Alto da Pedra D;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1526D-RN;7CAM1526DRN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/05;9,7731;0;9,7731;0,0015;0;0,0015;0,047;5,4969;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
